age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
57,blue,married,primary,no,679,yes,no,unknown,6,jun,78,3,-1,0,unknown,0
73,retired,married,unknown,no,519,no,no,telephone,26,feb,270,3,133,2,success,1
35,management,married,tertiary,no,2957,yes,yes,cellular,8,aug,733,3,-1,0,unknown,1
33,management,married,tertiary,no,0,yes,no,unknown,23,may,57,5,-1,0,unknown,0
29,services,single,secondary,no,102,no,no,cellular,12,jul,154,1,182,5,failure,0
32,management,married,tertiary,no,6274,yes,no,cellular,17,nov,500,2,-1,0,unknown,0
34,management,divorced,tertiary,no,488,yes,no,unknown,16,may,4,2,-1,0,unknown,0
28,technician,married,secondary,no,655,yes,no,unknown,9,may,179,2,-1,0,unknown,0
70,retired,married,secondary,no,1310,no,no,cellular,15,oct,634,1,-1,0,unknown,0
31,admin,single,secondary,no,0,yes,no,cellular,7,may,895,2,295,2,failure,1
45,management,married,tertiary,no,10,no,no,cellular,26,aug,133,7,-1,0,unknown,0
26,unemployed,married,primary,no,70,yes,no,unknown,28,may,99,2,-1,0,unknown,0
55,management,divorced,tertiary,no,25,no,no,unknown,16,jun,404,3,-1,0,unknown,0
58,retired,married,secondary,no,1604,yes,no,unknown,2,jun,358,3,-1,0,unknown,0
37,blue,married,primary,no,1796,yes,yes,cellular,17,apr,232,2,-1,0,unknown,0
34,blue,divorced,primary,no,0,yes,no,cellular,15,may,206,5,-1,0,unknown,0
38,technician,married,secondary,no,403,yes,yes,unknown,17,jun,99,8,-1,0,unknown,0
60,retired,married,primary,no,1588,no,no,cellular,6,oct,728,1,-1,0,unknown,1
39,entrepreneur,married,primary,no,238,yes,yes,cellular,19,nov,134,1,-1,0,unknown,0
45,unemployed,married,secondary,no,-407,yes,no,cellular,15,may,320,3,371,2,failure,0
60,retired,married,secondary,no,2586,no,no,unknown,6,jun,150,4,-1,0,unknown,0
32,admin,married,tertiary,no,157,no,no,cellular,27,aug,300,4,-1,0,unknown,0
36,blue,married,primary,no,871,yes,yes,telephone,18,nov,2,1,-1,0,unknown,0
33,management,married,tertiary,no,296,no,no,cellular,16,jul,90,2,-1,0,unknown,0
27,services,single,secondary,no,814,yes,no,cellular,7,may,62,2,-1,0,unknown,0
54,management,married,tertiary,no,1623,no,no,cellular,31,jul,25,8,-1,0,unknown,0
47,blue,married,primary,no,683,yes,no,cellular,15,jul,106,12,-1,0,unknown,0
48,blue,married,secondary,no,1730,yes,no,cellular,10,aug,158,1,102,1,success,0
34,management,single,tertiary,no,48,yes,no,cellular,12,aug,810,3,93,6,failure,1
45,blue,married,primary,no,503,yes,no,cellular,11,may,313,1,369,2,failure,0
26,management,single,tertiary,no,1592,no,no,cellular,6,oct,604,2,485,5,other,0
36,unemployed,married,secondary,no,439,yes,no,telephone,6,feb,18,6,-1,0,unknown,0
51,technician,married,unknown,no,-168,no,no,cellular,31,jul,56,3,-1,0,unknown,0
38,management,single,tertiary,no,2346,yes,no,cellular,28,jan,315,1,-1,0,unknown,0
28,self,single,tertiary,no,0,yes,no,cellular,29,jan,379,1,192,1,failure,0
37,management,married,tertiary,no,0,yes,no,unknown,12,may,346,4,-1,0,unknown,0
32,services,married,secondary,no,1129,yes,no,cellular,15,apr,903,2,341,2,failure,1
29,services,single,secondary,no,441,yes,no,cellular,17,apr,69,1,-1,0,unknown,0
51,services,married,primary,no,8806,yes,no,unknown,19,may,131,1,-1,0,unknown,0
25,blue,single,secondary,no,0,yes,no,cellular,22,jul,135,1,-1,0,unknown,0
52,admin,married,secondary,no,32,no,yes,cellular,9,jul,103,1,-1,0,unknown,0
36,entrepreneur,married,primary,no,600,no,no,cellular,21,jul,538,1,-1,0,unknown,0
69,retired,married,secondary,no,0,no,no,cellular,25,aug,412,2,-1,0,unknown,1
34,services,married,secondary,no,80,no,yes,cellular,10,jul,240,1,-1,0,unknown,0
37,admin,divorced,secondary,no,295,yes,yes,cellular,11,may,202,3,265,2,failure,0
45,management,married,tertiary,no,273,yes,no,cellular,27,feb,94,2,-1,0,unknown,0
34,services,married,secondary,no,-353,yes,no,cellular,15,jul,122,4,-1,0,unknown,0
35,management,married,tertiary,no,1485,yes,no,cellular,17,nov,104,1,-1,0,unknown,0
47,entrepreneur,married,primary,no,668,no,no,cellular,12,may,908,1,-1,0,unknown,0
35,management,married,tertiary,no,2316,no,no,unknown,20,jun,8,3,-1,0,unknown,0
27,blue,single,secondary,no,484,yes,no,cellular,15,apr,309,2,-1,0,unknown,0
42,entrepreneur,married,tertiary,no,287,yes,yes,unknown,30,may,83,2,-1,0,unknown,0
53,housemaid,married,secondary,no,1103,no,no,cellular,22,jul,274,6,-1,0,unknown,0
36,admin,single,secondary,no,-207,no,no,cellular,2,feb,83,1,-1,0,unknown,0
56,entrepreneur,married,unknown,no,88,yes,no,unknown,13,may,172,2,-1,0,unknown,0
31,services,single,secondary,no,603,yes,yes,cellular,17,apr,185,2,319,2,failure,0
35,blue,married,secondary,no,-102,yes,no,cellular,14,jul,334,3,-1,0,unknown,0
58,management,married,tertiary,no,1101,no,no,telephone,17,nov,99,3,-1,0,unknown,0
44,management,divorced,tertiary,no,0,no,no,unknown,6,jun,373,1,-1,0,unknown,0
39,blue,married,secondary,no,679,yes,no,unknown,17,jun,341,1,-1,0,unknown,0
58,retired,married,unknown,no,0,no,no,cellular,20,aug,46,5,-1,0,unknown,0
30,management,married,tertiary,no,160,yes,no,cellular,30,jul,83,4,-1,0,unknown,0
47,admin,married,secondary,no,2601,no,no,cellular,24,sep,261,1,-1,0,unknown,1
37,self,single,tertiary,no,1116,no,no,unknown,17,jun,184,1,-1,0,unknown,0
43,blue,married,unknown,no,91,yes,no,unknown,16,may,37,1,-1,0,unknown,0
58,retired,married,secondary,no,13189,no,yes,cellular,6,aug,181,2,-1,0,unknown,0
43,services,married,tertiary,no,519,yes,no,cellular,18,may,715,6,-1,0,unknown,0
33,services,single,secondary,no,969,no,no,telephone,8,jul,107,3,-1,0,unknown,0
58,retired,married,secondary,no,8332,no,no,cellular,13,aug,740,4,-1,0,unknown,0
36,blue,married,primary,no,38,yes,yes,cellular,13,may,285,2,335,1,other,0
33,blue,divorced,secondary,no,474,no,no,cellular,22,jul,400,2,-1,0,unknown,0
33,management,single,tertiary,no,238,no,no,cellular,8,aug,80,2,-1,0,unknown,0
29,self,single,tertiary,no,-114,yes,no,unknown,13,may,174,1,-1,0,unknown,0
49,blue,married,secondary,no,913,yes,yes,unknown,21,may,178,3,-1,0,unknown,0
52,management,married,tertiary,no,2920,yes,no,cellular,17,nov,131,2,-1,0,unknown,0
53,unknown,divorced,tertiary,no,2272,yes,no,unknown,14,may,243,1,-1,0,unknown,0
32,technician,single,secondary,no,26,no,yes,cellular,25,jul,110,1,-1,0,unknown,0
55,management,divorced,secondary,no,204,yes,no,cellular,11,jul,1973,2,-1,0,unknown,1
30,services,married,unknown,no,280,yes,yes,unknown,28,may,674,2,-1,0,unknown,0
36,self,single,secondary,no,1173,yes,yes,unknown,20,jun,50,5,-1,0,unknown,0
39,technician,divorced,secondary,no,454,no,no,cellular,11,aug,73,2,-1,0,unknown,0
43,management,single,tertiary,no,-2,no,yes,cellular,9,jul,124,1,-1,0,unknown,0
36,services,married,unknown,no,618,no,no,cellular,13,jul,360,1,335,2,success,1
39,entrepreneur,married,tertiary,no,0,yes,no,cellular,14,jul,111,2,-1,0,unknown,0
49,blue,married,secondary,no,64,yes,no,unknown,7,may,293,3,-1,0,unknown,0
29,management,married,tertiary,no,8,yes,no,cellular,14,may,41,2,-1,0,unknown,0
52,entrepreneur,married,primary,no,1998,no,no,telephone,1,jun,153,1,-1,0,unknown,0
53,technician,married,secondary,no,206,no,no,cellular,26,aug,87,6,-1,0,unknown,0
30,management,single,tertiary,no,60,no,no,cellular,27,aug,87,3,-1,0,unknown,0
60,retired,married,tertiary,no,108,no,no,cellular,26,aug,624,1,-1,0,unknown,1
31,blue,single,secondary,no,-571,yes,no,cellular,28,jul,68,3,-1,0,unknown,0
36,self,married,tertiary,no,1234,no,no,cellular,7,jul,106,1,-1,0,unknown,0
50,admin,divorced,secondary,no,797,yes,no,telephone,25,jul,72,8,-1,0,unknown,0
48,entrepreneur,married,tertiary,no,313,yes,no,unknown,13,may,195,2,-1,0,unknown,0
41,services,single,secondary,no,323,yes,no,unknown,15,may,122,6,-1,0,unknown,0
48,blue,married,secondary,no,1394,yes,no,telephone,13,may,30,10,-1,0,unknown,0
34,technician,single,tertiary,no,759,no,no,unknown,20,may,265,1,-1,0,unknown,0
38,unknown,married,primary,no,0,no,no,unknown,6,jun,414,2,-1,0,unknown,0
46,self,married,tertiary,no,1148,no,no,telephone,29,jul,104,2,-1,0,unknown,0
53,blue,married,primary,no,1301,no,no,cellular,11,aug,164,1,-1,0,unknown,0
51,blue,married,primary,no,720,no,no,cellular,7,jul,160,5,-1,0,unknown,0
28,blue,single,secondary,no,4229,yes,yes,cellular,5,may,205,2,-1,0,unknown,0
43,technician,married,secondary,no,-235,yes,yes,unknown,29,may,260,2,-1,0,unknown,0
56,housemaid,single,primary,no,1,no,no,unknown,11,jun,83,2,-1,0,unknown,0
32,technician,single,secondary,no,224,no,no,cellular,29,aug,451,4,-1,0,unknown,0
59,retired,married,secondary,yes,-2,no,yes,cellular,18,jul,102,1,-1,0,unknown,0
32,technician,married,tertiary,no,1129,yes,no,unknown,23,may,189,1,-1,0,unknown,0
35,management,married,tertiary,yes,32,yes,no,cellular,21,nov,180,1,-1,0,unknown,0
49,housemaid,married,secondary,no,3,no,no,cellular,20,aug,118,2,-1,0,unknown,0
56,admin,divorced,secondary,yes,-435,yes,yes,unknown,9,may,185,2,-1,0,unknown,0
51,blue,single,primary,no,55,yes,no,cellular,18,may,351,2,-1,0,unknown,0
76,retired,married,unknown,no,8919,no,no,cellular,28,jan,231,1,-1,0,unknown,0
32,services,single,secondary,no,481,yes,no,cellular,13,may,150,3,174,4,failure,0
32,technician,married,secondary,no,908,yes,no,unknown,20,may,64,1,-1,0,unknown,0
26,unemployed,single,tertiary,no,814,no,no,cellular,28,jan,1387,1,-1,0,unknown,1
47,technician,divorced,tertiary,no,48,no,no,unknown,27,may,27,2,-1,0,unknown,0
41,entrepreneur,married,tertiary,no,0,yes,no,cellular,3,feb,168,3,-1,0,unknown,0
50,admin,divorced,secondary,no,363,yes,no,unknown,16,may,1340,1,-1,0,unknown,1
49,entrepreneur,divorced,secondary,no,816,yes,no,cellular,14,may,12,7,-1,0,unknown,0
27,self,single,secondary,no,49,yes,no,cellular,30,jan,208,2,-1,0,unknown,0
36,self,divorced,tertiary,no,6385,yes,no,cellular,21,nov,70,2,-1,0,unknown,0
35,admin,divorced,secondary,no,627,yes,no,cellular,6,feb,298,6,275,2,failure,0
31,blue,single,secondary,no,228,no,no,cellular,6,aug,744,1,88,4,other,1
37,blue,single,secondary,no,243,no,no,cellular,27,aug,167,10,-1,0,unknown,0
53,services,married,secondary,no,76,yes,no,unknown,19,jun,237,2,-1,0,unknown,0
37,admin,married,secondary,no,525,yes,no,unknown,23,may,425,1,-1,0,unknown,0
32,services,single,secondary,no,1659,yes,no,unknown,30,may,120,6,-1,0,unknown,0
36,admin,married,secondary,no,11,yes,no,cellular,2,oct,121,3,-1,0,unknown,0
35,management,single,tertiary,no,1162,no,no,cellular,30,apr,175,1,-1,0,unknown,1
31,management,single,tertiary,no,96,no,no,cellular,29,aug,63,2,-1,0,unknown,0
31,blue,married,primary,no,54,yes,no,cellular,18,may,239,6,-1,0,unknown,0
26,management,single,tertiary,no,222,no,no,cellular,26,apr,192,1,334,1,failure,1
28,self,single,tertiary,no,75,yes,no,cellular,7,may,245,3,-1,0,unknown,0
31,management,single,tertiary,no,2085,yes,no,cellular,21,nov,639,2,93,4,failure,0
30,admin,married,secondary,no,0,no,no,cellular,15,oct,86,1,140,3,failure,0
58,blue,divorced,primary,no,2716,no,no,cellular,20,nov,163,2,-1,0,unknown,0
73,retired,married,secondary,no,2850,no,no,cellular,17,nov,300,1,40,8,failure,1
37,blue,married,secondary,no,287,yes,no,unknown,6,jun,191,2,-1,0,unknown,0
30,technician,married,tertiary,no,1126,yes,no,unknown,21,may,370,1,-1,0,unknown,0
37,blue,married,primary,no,496,yes,no,unknown,8,may,137,2,-1,0,unknown,0
59,retired,married,tertiary,no,-892,yes,no,unknown,13,may,129,1,-1,0,unknown,0
34,technician,single,tertiary,no,2658,yes,no,cellular,31,mar,265,1,230,2,failure,0
46,blue,married,primary,no,804,yes,no,cellular,12,may,1063,2,361,1,success,1
33,technician,single,tertiary,no,1636,yes,no,cellular,27,feb,165,1,-1,0,unknown,1
54,self,married,primary,no,0,no,yes,telephone,9,jul,130,2,-1,0,unknown,0
30,technician,married,secondary,no,32,no,no,cellular,29,aug,73,2,-1,0,unknown,0
39,self,married,secondary,no,31,yes,no,cellular,20,nov,61,2,181,4,failure,0
37,management,divorced,secondary,no,414,no,no,cellular,29,jan,293,2,162,4,failure,0
38,technician,married,unknown,no,573,yes,no,unknown,6,may,87,1,-1,0,unknown,0
43,unemployed,divorced,secondary,no,0,yes,no,cellular,24,jul,229,2,-1,0,unknown,0
34,management,single,tertiary,no,1190,no,no,cellular,3,feb,18,7,-1,0,unknown,0
41,housemaid,single,primary,no,21,no,no,unknown,6,jun,264,1,-1,0,unknown,0
49,services,single,unknown,no,5095,yes,no,cellular,20,nov,127,2,157,1,failure,0
52,technician,married,secondary,no,1064,no,no,cellular,14,aug,106,2,-1,0,unknown,0
34,management,single,tertiary,no,11350,yes,no,cellular,20,nov,159,1,-1,0,unknown,0
29,unemployed,single,tertiary,no,70,no,no,cellular,25,may,393,1,-1,0,unknown,1
35,self,married,tertiary,no,1987,no,no,cellular,8,aug,335,3,-1,0,unknown,0
34,management,single,tertiary,no,5086,no,no,cellular,25,may,213,4,-1,0,unknown,1
52,unemployed,married,tertiary,no,2133,no,yes,cellular,18,jul,90,1,-1,0,unknown,0
60,admin,married,secondary,no,221,no,no,cellular,29,aug,92,4,-1,0,unknown,0
41,retired,married,secondary,no,287,no,no,unknown,23,may,236,2,-1,0,unknown,0
30,services,single,secondary,no,148,no,yes,cellular,7,jul,482,3,-1,0,unknown,0
27,services,single,secondary,no,54,yes,no,unknown,28,may,543,2,-1,0,unknown,1
25,admin,married,tertiary,no,906,no,no,cellular,26,may,253,1,-1,0,unknown,1
37,management,single,tertiary,no,240,no,no,unknown,5,jun,1123,1,-1,0,unknown,1
44,services,divorced,secondary,no,7,yes,yes,unknown,7,may,238,3,-1,0,unknown,0
43,technician,single,secondary,no,1195,yes,no,unknown,15,may,516,9,-1,0,unknown,0
23,blue,single,secondary,no,214,yes,no,unknown,28,may,44,1,-1,0,unknown,0
44,blue,married,secondary,no,129,yes,yes,unknown,5,may,189,2,-1,0,unknown,0
32,blue,married,secondary,no,1779,yes,no,cellular,13,may,191,1,342,2,failure,0
34,admin,single,secondary,no,395,yes,no,cellular,11,may,150,2,364,8,failure,0
52,blue,married,secondary,no,310,yes,no,unknown,28,may,211,4,-1,0,unknown,0
36,blue,married,secondary,no,71,yes,no,unknown,30,may,510,5,-1,0,unknown,0
33,blue,married,secondary,no,833,yes,yes,cellular,18,nov,62,6,-1,0,unknown,0
29,management,married,tertiary,no,135,no,no,cellular,29,jul,225,4,-1,0,unknown,0
54,blue,married,primary,no,4608,no,no,telephone,20,nov,352,3,-1,0,unknown,0
38,blue,divorced,secondary,no,-138,yes,no,cellular,18,may,644,1,-1,0,unknown,0
46,technician,married,secondary,no,363,yes,no,cellular,6,aug,209,3,-1,0,unknown,0
38,blue,married,secondary,no,660,yes,yes,unknown,19,may,105,2,-1,0,unknown,0
43,entrepreneur,married,secondary,no,556,yes,no,cellular,17,jul,317,1,-1,0,unknown,0
56,blue,married,primary,no,8318,yes,no,unknown,16,may,428,2,-1,0,unknown,0
38,management,married,unknown,no,3576,no,no,cellular,25,nov,349,2,183,1,success,1
49,services,married,primary,no,1830,yes,no,cellular,15,feb,136,1,-1,0,unknown,1
35,technician,single,secondary,no,11423,yes,no,unknown,23,may,107,1,-1,0,unknown,0
46,services,married,unknown,no,72,yes,no,cellular,15,may,165,3,-1,0,unknown,0
25,management,single,tertiary,no,1628,no,no,cellular,2,jun,91,1,-1,0,unknown,0
38,technician,single,tertiary,no,1674,no,no,cellular,18,nov,333,1,-1,0,unknown,0
47,technician,divorced,secondary,no,1013,no,no,cellular,15,sep,170,1,92,3,failure,1
38,technician,married,secondary,no,710,yes,no,cellular,17,apr,196,1,346,3,failure,0
34,services,married,secondary,no,404,yes,no,cellular,9,apr,208,12,337,1,failure,0
45,housemaid,married,secondary,no,4068,no,no,cellular,20,aug,184,1,-1,0,unknown,1
36,blue,married,secondary,no,-557,yes,yes,cellular,29,jan,484,1,253,1,failure,0
39,blue,married,primary,no,800,yes,no,cellular,19,nov,76,6,-1,0,unknown,0
32,management,single,tertiary,no,4582,yes,no,cellular,20,nov,377,3,-1,0,unknown,0
37,services,married,secondary,no,-5,yes,yes,unknown,30,may,43,2,-1,0,unknown,0
56,blue,married,secondary,no,771,yes,yes,unknown,19,jun,254,1,-1,0,unknown,0
57,technician,married,secondary,no,295,no,no,cellular,19,aug,151,11,-1,0,unknown,0
68,retired,married,tertiary,no,2812,no,no,cellular,3,feb,279,2,181,1,failure,1
39,management,single,tertiary,no,1457,yes,no,cellular,20,apr,430,1,-1,0,unknown,0
77,retired,married,unknown,no,992,no,no,cellular,27,apr,147,2,182,2,failure,0
52,management,married,tertiary,no,0,yes,no,cellular,30,jul,161,6,-1,0,unknown,0
38,blue,married,unknown,no,0,no,no,cellular,22,jul,233,1,-1,0,unknown,0
35,blue,single,secondary,no,510,yes,no,unknown,16,may,81,6,-1,0,unknown,0
26,unemployed,single,primary,no,1213,no,no,cellular,29,jan,685,1,-1,0,unknown,0
55,unemployed,divorced,secondary,no,309,no,no,cellular,21,oct,467,2,184,1,success,1
46,technician,married,secondary,no,536,yes,no,unknown,16,jun,750,2,-1,0,unknown,1
36,blue,married,secondary,no,0,yes,yes,cellular,20,apr,240,1,326,1,success,0
29,management,single,tertiary,no,1445,no,no,cellular,4,dec,271,2,-1,0,unknown,1
52,services,married,secondary,no,91,yes,no,unknown,5,jun,175,4,-1,0,unknown,0
48,technician,married,secondary,no,466,no,no,cellular,19,aug,99,7,-1,0,unknown,0
56,housemaid,married,primary,no,1168,no,no,telephone,17,nov,673,2,-1,0,unknown,0
33,management,single,tertiary,no,-61,no,no,unknown,28,may,50,2,-1,0,unknown,0
37,self,married,secondary,no,215,yes,no,unknown,6,jun,61,1,-1,0,unknown,0
43,admin,married,secondary,no,388,yes,no,cellular,19,nov,111,2,-1,0,unknown,0
29,blue,single,secondary,no,992,yes,yes,unknown,28,may,456,2,-1,0,unknown,0
42,management,married,tertiary,no,2187,yes,no,cellular,17,nov,525,3,-1,0,unknown,1
33,technician,married,secondary,no,399,yes,no,cellular,7,may,143,1,-1,0,unknown,0
31,management,single,tertiary,no,924,no,no,cellular,7,sep,231,1,94,3,success,1
36,technician,married,secondary,no,26,no,no,unknown,9,jun,73,1,-1,0,unknown,0
70,retired,divorced,secondary,no,6850,no,no,telephone,5,mar,252,3,183,1,failure,0
31,blue,married,primary,no,242,no,no,cellular,29,jan,24,1,-1,0,unknown,0
36,management,divorced,tertiary,yes,-1,yes,yes,unknown,23,may,268,1,-1,0,unknown,0
45,admin,married,secondary,no,644,no,yes,telephone,22,jul,92,1,-1,0,unknown,0
29,services,single,secondary,no,-453,yes,no,cellular,21,jul,213,1,-1,0,unknown,0
26,technician,single,secondary,no,3382,no,no,cellular,24,jul,844,5,-1,0,unknown,0
33,management,married,secondary,no,11,yes,no,cellular,4,may,104,3,-1,0,unknown,0
59,retired,married,primary,no,824,yes,no,telephone,28,jul,81,3,-1,0,unknown,0
53,blue,married,secondary,no,6112,no,no,cellular,3,feb,211,1,-1,0,unknown,1
30,student,single,tertiary,no,31,yes,no,cellular,14,may,23,1,-1,0,unknown,0
30,management,single,tertiary,no,20261,yes,no,cellular,28,aug,81,10,-1,0,unknown,0
26,management,single,tertiary,no,943,no,no,cellular,11,nov,166,1,195,1,success,1
58,blue,married,secondary,no,0,no,no,unknown,5,jun,267,2,-1,0,unknown,0
54,services,married,secondary,no,812,no,no,cellular,31,jul,113,6,-1,0,unknown,0
52,blue,married,primary,no,994,no,no,cellular,22,aug,109,2,-1,0,unknown,0
48,self,married,secondary,no,884,yes,no,cellular,31,jul,118,2,-1,0,unknown,0
55,management,married,tertiary,no,1402,yes,no,cellular,11,may,125,2,175,1,failure,0
58,management,married,tertiary,no,0,no,no,cellular,14,sep,358,2,-1,0,unknown,1
47,technician,divorced,secondary,no,440,no,no,cellular,29,jan,147,1,-1,0,unknown,0
45,blue,married,secondary,no,-376,yes,no,unknown,26,may,162,4,-1,0,unknown,0
49,self,married,tertiary,no,503,yes,no,cellular,6,feb,310,4,200,1,failure,0
29,self,single,tertiary,no,5406,no,no,unknown,9,may,530,2,-1,0,unknown,0
48,blue,married,secondary,no,-19,no,yes,unknown,4,jul,270,1,-1,0,unknown,0
41,blue,married,primary,no,2453,yes,no,unknown,15,may,1052,1,-1,0,unknown,1
33,admin,single,secondary,no,1613,yes,no,unknown,14,may,565,1,-1,0,unknown,0
41,management,divorced,tertiary,no,236,no,no,cellular,3,feb,159,2,-1,0,unknown,0
40,admin,divorced,secondary,no,212,no,no,unknown,7,jan,176,1,-1,0,unknown,0
34,management,single,tertiary,no,151,yes,no,cellular,20,apr,7,4,-1,0,unknown,0
37,entrepreneur,married,unknown,no,1134,yes,no,unknown,9,jun,142,3,-1,0,unknown,0
55,technician,divorced,tertiary,no,56,no,no,cellular,27,aug,94,6,-1,0,unknown,0
59,retired,married,primary,no,21,no,no,telephone,8,jul,127,3,-1,0,unknown,0
44,blue,married,tertiary,no,1371,no,no,cellular,13,may,788,3,363,4,other,0
